_key,productKey,quantity,sellingPrice,discountPrice,offerPrice,availabilityQuantity
160875,879,0,3.27,0.2,3.07,0
160876,880,0,3.6,0,3.6,0
160877,881,0,3.91,0,3.91,0
160878,883,0,3.43,0,3.43,0
160879,884,0,3.61,0,3.61,0
160880,885,0,3.66,0.44,3.22,0
160881,886,0,3.36,0.98,2.39,0
160882,887,0,3.63,0.29,3.34,0
160883,888,0,3.39,0.24,3.15,0
160884,889,0,2.19,0,2.19,0
160885,890,0,3.2,0.64,2.56,0
160886,891,0,3.23,0.45,2.78,0
160887,892,0,3.56,0,3.56,0
160888,895,0,5.66,0,5.66,0
160889,896,0,5.27,0,5.27,0
160890,897,0,3.93,0.31,3.62,0
160891,898,0,3.99,0,3.99,0
160892,899,0,3.42,0.82,2.6,0
160893,900,0,3.52,0.74,2.78,0
160894,901,0,4.78,1.2,3.59,0
160895,902,0,3.82,0.31,3.51,0
160896,903,0,3.21,0,3.21,0
160897,905,0,3.45,0.24,3.21,0
160898,907,0,3.73,0,3.73,0
160899,909,0,3.34,0.97,2.37,0
160900,910,0,3.56,0,3.56,0
160901,911,0,3.49,0.7,2.79,0
160902,912,0,3.04,0.3,2.73,0
160903,913,0,3.66,0,3.66,0
160904,914,0,5.03,0.25,4.78,0
160905,916,0,3.88,0.89,2.99,0
160906,917,0,3.02,0.54,2.48,0
160907,918,0,3.96,0,3.96,0
160908,919,0,3.24,0.84,2.4,0
160909,920,0,3.36,0.37,2.99,0
160910,921,0,3.26,0.78,2.48,0
160911,922,0,3.24,0,3.24,0
160912,923,0,3.22,0.51,2.7,0
160913,924,0,3.6,0.47,3.13,0
160914,925,0,3.22,0,3.22,0
160915,926,0,3.49,0,3.49,0
160916,927,0,3.31,0.76,2.55,0
160917,928,0,3.47,0,3.47,0
160918,929,0,3.3,0.66,2.64,0
160919,931,0,3,0.51,2.49,0
160920,932,0,3.73,0,3.73,0
160921,934,0,3.8,0.38,3.42,0
160922,935,0,4.51,1.26,3.25,0
160923,936,0,3.69,1,2.69,0
160924,938,0,3.87,0,3.87,0
160925,939,0,3.48,0,3.48,0
160926,940,0,3.12,0.53,2.59,0
160927,941,0,3.87,0.66,3.21,0
160928,942,0,3.81,0.53,3.28,0
160929,943,0,3.27,0.46,2.81,0
160930,944,0,3.38,0.27,3.11,0
160931,946,0,4.52,0,4.52,0
160932,947,0,3.99,0,3.99,0
160933,948,0,3.94,0,3.94,0
160934,949,0,3.25,0,3.25,0
160935,950,0,3.89,0,3.89,0
160936,951,0,3.57,0.78,2.78,0
160937,953,0,3.81,0.84,2.97,0
160938,954,0,3.37,0,3.37,0
160939,955,0,3.93,0.94,2.99,0
160940,956,0,3.56,0.57,2.99,0
160941,957,0,3.69,0,3.69,0
160942,961,0,4.1,0,4.1,0
160943,962,0,3.98,0,3.98,0
160944,963,0,3.17,0.86,2.31,0
160945,964,0,3.41,0,3.41,0
160946,965,0,3.59,0,3.59,0
160947,966,0,3.24,0.52,2.72,0
160948,967,0,3.1,0.28,2.82,0
160949,968,0,3.62,1.01,2.61,0
160950,975,0,5.54,1.5,4.05,0
160951,976,0,3.24,0,3.24,0
160952,977,0,3.08,0.83,2.25,0
160953,978,0,3.69,0,3.69,0
160954,979,0,3.93,0,3.93,0
160955,980,0,3.72,0,3.72,0
160956,981,0,3.48,0,3.48,0
160957,982,0,3.67,0.29,3.37,0
160958,983,0,3.86,0,3.86,0
160959,984,0,3.81,0.76,3.05,0
160960,985,0,3.4,0.34,3.06,0
160961,986,0,3.13,0,3.13,0
160962,987,0,3.78,0,3.78,0
160963,988,0,3.31,0,3.31,0
160964,989,0,3.47,0,3.47,0
160965,990,0,3.16,0.95,2.21,0
160966,991,0,3.98,0.2,3.78,0
160967,992,0,5.86,0,5.86,0
160968,993,0,3.64,0,3.64,0
160969,994,0,3.57,1.04,2.54,0
160970,995,0,3.61,0,3.61,0
160971,996,0,4.34,0.56,3.78,0
160972,1018,0,3.82,0.42,3.4,0
160973,1023,0,3.77,0,3.77,0
160974,1024,0,3.09,0,3.09,0
160975,1039,0,3.02,0.15,2.87,0
160976,1040,0,3.56,0,3.56,0
160977,1049,0,3.17,0.48,2.7,0
160978,1050,0,3.15,0,3.15,0
160979,1051,0,3.02,0,3.02,0
160980,1052,0,3.55,0,3.55,0
160981,1058,0,3.37,0,3.37,0
160982,1059,0,5.08,0,5.08,0
160983,1073,0,3.25,0,3.25,0
160984,1075,0,3.93,0.31,3.61,0
160985,1088,0,3.04,0,3.04,0
160986,1089,0,3.97,0.79,3.18,0
160987,1090,0,3.45,0.38,3.07,0
160988,1091,0,3.16,0,3.16,0
160989,1092,0,3.66,0,3.66,0
160990,1093,0,3.82,0,3.82,0
160991,1103,0,3.26,0,3.26,0
160992,1114,0,3.17,0,3.17,0
160993,1115,0,3,0.75,2.25,0
160994,1116,0,3.43,0,3.43,0
160995,1123,0,3.18,0,3.18,0
160996,1124,0,4.15,0.5,3.65,0
160997,1125,0,3.44,0,3.44,0
160998,1126,0,3.63,0,3.63,0
160999,1127,0,3.08,0,3.08,0
161000,1162,0,3.87,0,3.87,0
161001,1163,0,3.08,0.49,2.59,0
161002,1164,0,3.97,0,3.97,0
161003,1165,0,3.35,0,3.35,0
161004,1213,0,3.83,0.73,3.1,0
161005,1244,0,3.24,0,3.24,0
161006,1245,0,3.77,0,3.77,0
161007,1246,0,3.1,0,3.1,0
161008,1247,0,3.1,0,3.1,0
161009,1248,0,3.05,0,3.05,0
161010,1249,0,3.12,0.75,2.37,0
161011,1250,0,3.63,0.51,3.12,0
161012,1251,0,3.09,0,3.09,0
161013,1252,0,3.96,0.24,3.72,0
161014,1253,0,3.02,0,3.02,0
161015,1254,0,3.1,0.28,2.82,0
161016,1255,0,3.54,0.78,2.76,0
161017,1257,0,3.01,0.75,2.26,0
161018,1259,0,3.63,0,3.63,0
161019,1262,0,3.24,0,3.24,0
161020,1265,0,3.22,0,3.22,0
161021,1266,0,3.6,0.29,3.31,0
161022,1267,0,3.56,0.5,3.07,0
161023,1268,0,3.27,0.56,2.72,0
161024,1269,0,3.39,0,3.39,0
161025,1271,0,3.79,0.99,2.81,0
161026,1272,0,3.08,0.18,2.89,0
161027,1273,0,3.23,0.26,2.97,0
161028,1277,0,3.52,0.18,3.34,0
161029,1278,0,3.34,0,3.34,0
161030,1279,0,3.02,0,3.02,0
161031,1280,0,3.5,0,3.5,0
161032,1281,0,3.76,0.83,2.94,0
161033,1282,0,3.54,0,3.54,0
161034,1283,0,3.81,1.1,2.7,0
161035,1284,0,3.62,0.54,3.08,0
161036,1285,0,3.51,0.56,2.95,0
161037,1294,0,3.68,0.29,3.38,0
161038,1358,0,3.54,0.28,3.26,0
161039,1359,0,3.9,0,3.9,0
161040,1360,0,3.99,0.4,3.59,0
161041,1361,0,3.92,0,3.92,0
161042,1362,0,3.82,1.11,2.72,0
161043,1363,0,2.26,0,2.26,0
161044,1364,0,3.87,0,3.87,0
161045,1365,0,3.51,0.95,2.56,0
161046,1366,0,3.44,0,3.44,0
161047,1367,0,3.66,0,3.66,0
161048,1368,0,2.99,0,2.99,0
161049,1369,0,3.95,0.87,3.08,0
161050,1370,0,3.74,0.78,2.95,0
161051,1371,0,3.55,1.03,2.52,0
161052,1372,0,3.9,0,3.9,0
161053,1373,0,3.13,0,3.13,0
161054,1374,0,3.54,0,3.54,0
161055,1375,0,3.8,0.76,3.04,0
161056,1376,0,3.85,0.19,3.66,0
161057,1377,0,3.13,0.44,2.69,0
161058,1378,0,3.62,0,3.62,0
161059,1379,0,3.51,0,3.51,0
161060,1380,0,3.43,0,3.43,0
161061,1381,0,3.38,0.44,2.94,0
161062,1382,0,3.78,0,3.78,0
161063,1387,0,3.16,0,3.16,0
161064,1389,0,3.34,0,3.34,0
161065,1391,0,3.41,0,3.41,0
161066,1392,0,3.28,0,3.28,0
161067,1393,0,3.6,0,3.6,0
161068,1394,0,3.47,0.73,2.74,0
161069,1396,0,3.28,0,3.28,0
161070,1398,0,3.01,0,3.01,0
161071,1402,0,3.91,0.2,3.71,0
161072,1403,0,3.29,0.76,2.53,0
161073,1404,0,3.61,0,3.61,0
161074,1405,0,3.73,0,3.73,0
161075,1406,0,3.91,1.17,2.74,0
161076,1407,0,3.28,0,3.28,0
161077,1408,0,3.14,0.79,2.36,0
161078,1410,0,3.21,0.48,2.72,0
161079,1411,0,3.79,0.68,3.11,0
161080,1412,0,3.5,1.05,2.45,0
161081,1413,0,3.83,0,3.83,0
161082,1414,0,3.25,0.33,2.93,0
161083,1415,0,3.23,0.45,2.78,0
161084,1416,0,3.94,0,3.94,0
161085,1417,0,3.9,0,3.9,0
161086,1418,0,3.75,0,3.75,0
161087,1419,0,2.01,0.26,1.75,0
161088,1420,0,3.75,0,3.75,0
161089,1421,0,3.07,0.34,2.73,0
161090,1422,0,3.61,0,3.61,0
161091,1427,0,3.45,0.24,3.21,0
161092,1428,0,3.7,0,3.7,0
161093,1429,0,3.94,0,3.94,0
161094,1430,0,3.02,0.33,2.69,0
161095,1433,0,3.03,0.67,2.36,0
161096,1435,0,3.86,0.85,3.01,0
161097,1439,0,3.18,0.79,2.38,0
161098,1440,0,3.59,0.29,3.31,0
161099,1441,0,3.69,0.37,3.32,0
161100,1443,0,3.45,0,3.45,0
161101,1444,0,3.76,0.19,3.57,0
161102,1448,0,3.38,0.57,2.81,0
161103,1450,0,3.63,1.09,2.54,0
161104,1452,0,3,0,3,0
161105,1479,0,3.3,0.59,2.71,0
161106,1480,0,3.83,0,3.83,0
161107,1481,0,2.35,0.56,1.79,0
161108,1482,0,3.23,0,3.23,0
161109,1483,0,3.98,0,3.98,0
161110,1484,0,3.22,0.87,2.35,0
161111,1485,0,3.52,0,3.52,0
161112,1487,0,3.88,0,3.88,0
161113,1488,0,2.47,0,2.47,0
161114,1491,0,3.65,0.88,2.78,0
161115,1492,0,3.15,0,3.15,0
161116,1493,0,3.24,0.97,2.27,0
161117,1494,0,3.56,0.53,3.03,0
161118,1495,0,3.07,0.15,2.92,0
161119,1496,0,2.22,0,2.22,0
161120,1497,0,3.29,0,3.29,0
161121,1498,0,3.74,0.45,3.29,0
161122,1499,0,3.71,0.26,3.45,0
161123,1523,0,3.09,0,3.09,0
161124,1534,0,3.81,0,3.81,0
161125,1535,0,3.03,0.91,2.12,0
161126,1537,0,3.52,0,3.52,0
161127,1538,0,3.07,0.55,2.51,0
161128,1539,0,4.3,0,4.3,0
161129,1540,0,3.3,0,3.3,0
161130,1541,0,3.6,0,3.6,0
161131,1542,0,3.7,0,3.7,0
161132,1543,0,3.52,0,3.52,0
161133,1544,0,3.67,0.37,3.3,0
161134,1546,0,3.54,0.74,2.8,0
161135,1547,0,3.36,0,3.36,0
161136,1548,0,3.56,0.39,3.17,0
161137,1549,0,3.88,0,3.88,0
161138,1550,0,3.68,0,3.68,0
161139,1551,0,3.34,0.57,2.78,0
161140,1552,0,3.31,0.2,3.11,0
161141,1553,0,3.86,0.77,3.09,0
161142,1554,0,3.46,0.49,2.98,0
161143,1555,0,3.89,0.51,3.39,0
161144,1556,0,3.03,0,3.03,0
161145,1557,0,3.74,0,3.74,0
161146,1559,0,3.81,0.57,3.24,0
161147,1560,0,3.06,0,3.06,0
161148,1561,0,3.05,0,3.05,0
161149,1562,0,3.41,0,3.41,0
161150,1563,0,3.08,0.92,2.16,0
161151,1566,0,3.25,0.59,2.67,0
161152,1567,0,3.73,0,3.73,0
161153,1568,0,3.15,0,3.15,0
161154,1571,0,3.78,0,3.78,0
161155,1572,0,3.28,0.46,2.82,0
161156,1573,0,3.34,0,3.34,0
161157,1574,0,3.34,0.67,2.67,0
161158,1576,0,3.5,0.31,3.18,0
161159,1577,0,3.27,0,3.27,0
161160,1578,0,3.87,0,3.87,0
161161,1579,0,3.9,0,3.9,0
161162,1580,0,3.73,0.6,3.13,0
161163,1581,0,3.34,0,3.34,0
161164,1583,0,3.89,0,3.89,0
161165,1584,0,3.57,0,3.57,0
161166,1585,0,4.12,0.7,3.42,0
161167,1586,0,3.86,1.04,2.81,0
161168,1587,0,3.31,0,3.31,0
161169,1588,0,3.31,0.2,3.11,0
161170,1589,0,3.01,0,3.01,0
161171,1590,0,3.53,0,3.53,0
161172,1591,0,3.66,0.88,2.78,0
161173,1592,0,3.47,0,3.47,0
161174,1593,0,3,0.69,2.31,0
161175,1594,0,3.16,0.79,2.37,0
161176,1595,0,3.05,0,3.05,0
161177,1596,0,3.8,0.3,3.49,0
161178,1597,0,3.13,0.47,2.66,0
161179,1598,0,3.52,0,3.52,0
161180,1599,0,3.67,0.99,2.68,0
161181,1600,0,3.08,0,3.08,0
161182,1607,0,3.47,0.45,3.02,0
161183,1608,0,3.48,0.98,2.51,0
161184,1609,0,3.85,0,3.85,0
161185,1610,0,3.2,0.45,2.75,0
161186,1611,0,3.21,0,3.21,0
161187,1613,0,3.57,0.79,2.78,0
161188,1615,0,2.63,0.18,2.44,0
161189,1616,0,2.26,0.23,2.03,0
161190,1618,0,3.3,0,3.3,0
161191,1619,0,3.16,0,3.16,0
161192,1620,0,3.77,0,3.77,0
161193,1621,0,3.26,0.26,2.99,0
161194,1622,0,3.82,0.76,3.06,0
161195,1623,0,3.06,0.67,2.38,0
161196,1624,0,3.26,0,3.26,0
161197,1626,0,3.67,0.55,3.12,0
161198,1627,0,3.94,1.07,2.88,0
161199,1628,0,3.07,0,3.07,0
161200,1629,0,3.14,0.31,2.83,0
161201,1630,0,3.04,0.55,2.49,0
161202,1631,0,3.79,1.02,2.76,0
161203,1632,0,3.15,0.28,2.87,0
161204,1633,0,3.56,1.03,2.53,0
161205,1634,0,3.85,0,3.85,0
161206,1635,0,3.45,0.66,2.79,0
161207,1636,0,3.15,0.44,2.71,0
161208,1637,0,2.99,0,2.99,0
161209,1639,0,2.71,0.57,2.14,0
161210,1640,0,3.05,0,3.05,0
161211,1641,0,3.97,0,3.97,0
161212,1642,0,3.29,0,3.29,0
161213,1643,0,3.35,0.67,2.68,0
161214,1644,0,3.45,0.17,3.27,0
161215,1645,0,3.1,0,3.1,0
161216,1646,0,3.34,0.7,2.64,0
161217,1647,0,3.97,0,3.97,0
161218,1648,0,3.55,0.39,3.16,0
161219,1649,0,3.55,0,3.55,0
161220,1651,0,3.86,0,3.86,0
161221,1652,0,3.75,0.45,3.3,0
161222,1653,0,3.74,0,3.74,0
161223,1654,0,3.26,0.23,3.03,0
161224,1655,0,3.27,0.95,2.32,0
161225,1656,0,3.74,0.9,2.84,0
161226,1659,0,3.24,0.81,2.43,0
161227,1660,0,3.39,0.51,2.88,0
161228,1661,0,3.58,0,3.58,0
161229,1662,0,3.02,0,3.02,0
161230,1665,0,3.94,1.14,2.79,0
161231,1666,0,3.35,0,3.35,0
161232,1667,0,3.75,0.45,3.3,0
161233,1669,0,3.86,0.62,3.24,0
161234,1672,0,3.57,0,3.57,0
161235,1673,0,3.05,0,3.05,0
161236,1675,0,5.85,0,5.85,0
161237,1676,0,3.63,0.29,3.34,0
161238,1677,0,3.43,0,3.43,0
161239,2263,0,3.92,0,3.92,0
161240,2264,0,3.58,0,3.58,0
161241,2266,0,3.56,0,3.56,0
161242,2267,0,3.55,0.25,3.3,0
161243,2268,0,3.2,0.48,2.72,0
161244,2269,0,3.5,1.05,2.45,0
161245,2270,0,3.44,0,3.44,0
161246,2274,0,2.06,0,2.06,0
161247,2275,0,3.52,0.49,3.03,0
161248,2277,0,3.42,0,3.42,0
161249,2280,0,3.77,0,3.77,0
161250,2282,0,3.56,0.25,3.31,0
161251,2284,0,3.59,0,3.59,0
161252,2286,0,3.84,0,3.84,0
161253,2287,0,3.84,0.84,2.99,0
161254,2288,0,3.43,0.96,2.47,0
161255,2289,0,3.82,0.46,3.36,0
161256,2290,0,3.99,0,3.99,0
161257,2291,0,3.21,0,3.21,0
161258,2292,0,3.19,0.83,2.36,0
161259,2293,0,3.54,0,3.54,0
161260,2294,0,3.31,0.79,2.51,0
161261,2295,0,3.32,0,3.32,0
161262,2297,0,3.13,0,3.13,0
161263,2300,0,3.44,0,3.44,0
161264,2302,0,3.37,0,3.37,0
161265,2307,0,3.73,0,3.73,0
161266,2309,0,3.61,0.76,2.85,0
161267,2310,0,3.04,0,3.04,0
161268,2312,0,2.94,0.38,2.56,0
161269,2313,0,3.99,0.92,3.07,0
161270,2319,0,2.01,0,2.01,0
161271,2320,0,3.54,0.6,2.94,0
161272,2321,0,3.03,0,3.03,0
161273,2322,0,3.01,0,3.01,0
161274,2323,0,3.08,0,3.08,0
161275,2324,0,3.5,0.42,3.08,0
161276,2325,0,3.77,1.09,2.68,0
161277,2330,0,3.84,0,3.84,0
161278,2331,0,3.35,0.17,3.18,0
161279,2332,0,3.33,0.43,2.9,0
161280,2333,0,3.88,0,3.88,0
161281,2334,0,3.11,0.56,2.55,0
161282,2335,0,3.25,0.88,2.38,0
161283,2348,0,2.25,0,2.25,0
161284,2349,0,3.21,0,3.21,0
161285,2355,0,3.93,0,3.93,0
161286,2357,0,3.95,0.32,3.64,0
161287,2359,0,3.18,0.45,2.74,0
161288,2360,0,3.38,0.34,3.05,0
161289,2362,0,3.28,0.85,2.43,0
161290,2363,0,3.8,0,3.8,0
161291,2370,0,3.77,0,3.77,0
161292,2371,0,3.79,0,3.79,0
161293,2383,0,3.56,0.39,3.17,0
161294,2395,0,3.7,0.56,3.15,0
161295,2397,0,2.7,0,2.7,0
161296,2428,0,3.57,0,3.57,0
161297,2433,0,3.15,0.6,2.55,0
161298,2436,0,2.04,0.37,1.67,0
161299,2438,0,3.21,0,3.21,0
161300,2440,0,3.43,0.75,2.67,0
161301,2441,0,3.24,0.94,2.3,0
161302,2442,0,3.57,0,3.57,0
161303,2444,0,3.03,0.82,2.21,0
161304,2447,0,3.98,0,3.98,0
161305,2453,0,3.86,0.39,3.47,0
161306,2454,0,3.28,0.39,2.89,0
161307,2455,0,3.8,0.46,3.34,0
161308,2457,0,3.24,0,3.24,0
161309,2459,0,3.77,0,3.77,0
161310,2460,0,3.46,1,2.46,0
161311,2462,0,3.98,0,3.98,0
161312,2463,0,3.18,0,3.18,0
161313,2469,0,3.14,0.88,2.26,0
161314,2470,0,3.38,0.51,2.87,0
161315,2486,0,2.72,0.71,2.02,0
161316,2487,0,3.69,0.77,2.91,0
161317,2493,0,3.66,0.77,2.89,0
161318,2501,0,3.81,0,3.81,0
161319,2502,0,3.13,0.47,2.66,0
161320,2503,0,3.76,0,3.76,0
161321,2516,0,3.71,0.26,3.45,0
161322,2517,0,3.17,0.19,2.98,0
161323,2525,0,2.99,0.39,2.6,0
161324,2527,0,3.09,0,3.09,0
161325,2528,0,3.08,0.56,2.53,0
161326,2539,0,3.72,0,3.72,0
161327,2546,0,3.59,0,3.59,0
161328,2565,0,3.45,0,3.45,0
161329,2566,0,3.41,0,3.41,0
161330,2567,0,3.39,1.02,2.37,0
161331,2574,0,3.09,0.59,2.5,0
161332,2575,0,3.61,0,3.61,0
161333,2576,0,3.55,0.35,3.19,0
161334,2577,0,3.02,0.63,2.38,0
161335,2587,0,3.67,0.26,3.41,0
161336,2588,0,3.1,0,3.1,0
161337,2593,0,3.17,0.73,2.44,0
161338,2594,0,3.14,0,3.14,0
161339,2604,0,3.14,0,3.14,0
161340,2605,0,3.48,0.21,3.27,0
161341,2608,0,3.77,1.09,2.68,0
161342,2609,0,3.21,0.51,2.7,0
161343,2610,0,3.3,0.86,2.45,0
161344,2611,0,3.17,0,3.17,0
161345,2612,0,3.47,0,3.47,0
161346,2613,0,3.79,0.83,2.95,0
161347,2614,0,3.91,0,3.91,0
161348,2616,0,3.32,0,3.32,0
161349,2617,0,3.79,0.99,2.8,0
161350,2619,0,3.1,0.31,2.79,0
161351,2620,0,3.27,0,3.27,0
161352,2621,0,3.37,0.84,2.53,0
161353,2623,0,3.69,0,3.69,0
161354,2625,0,3.95,0.59,3.36,0
161355,2636,0,3.48,0.73,2.75,0
161356,2637,0,3.96,0,3.96,0
161357,2639,0,3.5,0,3.5,0
161358,2640,0,3.82,0.65,3.17,0
161359,2642,0,2.99,0.36,2.63,0
161360,2648,0,3.08,0,3.08,0
161361,2649,0,3.28,0.49,2.79,0
161362,2652,0,3.77,0,3.77,0
161363,2654,0,3.32,0,3.32,0
161364,2655,0,3.75,0.86,2.88,0
161365,2657,0,3.83,0.61,3.21,0
161366,2661,0,3.1,0,3.1,0
161367,2662,0,3.59,0.18,3.41,0
161368,2665,0,3.6,0,3.6,0
161369,2666,0,3.55,1.06,2.48,0
161370,2667,0,3.03,0.15,2.87,0
161371,2668,0,3.49,0,3.49,0
161372,2669,0,3.32,0,3.32,0
161373,2671,0,3.96,0,3.96,0
161374,2675,0,3.3,0.63,2.67,0
161375,2687,0,3.83,0,3.83,0
161376,2690,0,3.36,0,3.36,0
161377,2694,0,3,0.18,2.82,0
161378,2698,0,3.23,0,3.23,0
161379,2699,0,3.87,0,3.87,0
161380,2701,0,2.38,0.33,2.04,0
161381,2721,0,4.31,0,4.31,0
161382,2722,0,3.85,0,3.85,0
161383,2728,0,2.36,0,2.36,0
161384,2731,0,3.16,0,3.16,0
161385,2734,0,4.06,0,4.06,0
161386,2742,0,3.12,0.9,2.21,0
161387,2748,0,3.33,0.5,2.83,0
161388,2749,0,3.73,0.89,2.83,0
161389,2750,0,3.84,0.46,3.38,0
161390,2752,0,3.01,0.69,2.32,0
161391,2753,0,3.25,0,3.25,0
161392,2754,0,3.84,0,3.84,0
161393,2755,0,3.27,0.29,2.97,0
161394,2756,0,3.18,0,3.18,0
161395,2757,0,3.37,0.88,2.5,0
161396,2758,0,3.61,0.33,3.29,0
161397,2759,0,3.79,0,3.79,0
161398,2760,0,3.24,0,3.24,0
161399,2761,0,3.75,0,3.75,0
161400,2762,0,3.48,0,3.48,0
161401,2767,0,3.04,0,3.04,0
161402,2768,0,3.37,0,3.37,0
161403,2769,0,3.98,0,3.98,0
161404,2770,0,3.05,0,3.05,0
161405,2771,0,3.49,0,3.49,0
161406,2777,0,3.73,0,3.73,0
161407,2778,0,3.18,0,3.18,0
161408,2779,0,3.97,0,3.97,0
161409,2786,0,3.22,0,3.22,0
161410,2787,0,3.94,0,3.94,0
161411,2788,0,3.38,0,3.38,0
161412,2789,0,3.5,0.91,2.59,0
161413,2791,0,3.47,0.62,2.84,0
161414,2798,0,3.14,0.6,2.54,0
161415,2800,0,3.69,0.88,2.8,0
161416,2805,0,3.99,0.84,3.15,0
161417,2813,0,3.62,0.43,3.18,0
161418,2817,0,3.42,0,3.42,0
161419,2830,0,2.78,0,2.78,0
161420,2832,0,3.89,0,3.89,0
161421,2841,0,3.39,0,3.39,0
161422,2860,0,3.74,0.67,3.06,0
161423,2861,0,3.46,0.48,2.97,0
161424,2882,0,3.52,0,3.52,0
161425,2887,0,3.43,0,3.43,0
161426,2890,0,3.49,0.8,2.68,0
161427,2891,0,3.73,0.82,2.91,0
161428,2892,0,3.67,0,3.67,0
161429,2894,0,3.09,0.59,2.51,0
161430,2895,0,3.82,0,3.82,0
161431,2897,0,3.7,0.48,3.22,0
161432,2898,0,3.5,1.02,2.49,0
161433,2899,0,3.29,0,3.29,0
161434,2900,0,3.25,0,3.25,0
161435,2907,0,3.72,0,3.72,0
161436,2909,0,2.65,0.42,2.22,0
161437,2911,0,2.53,0,2.53,0
161438,2912,0,3.61,0.83,2.78,0
161439,2923,0,3.83,0,3.83,0
161440,2924,0,3.51,0,3.51,0
161441,2925,0,3.64,0.73,2.91,0
161442,2926,0,3.04,0,3.04,0
161443,2927,0,3.27,0,3.27,0
161444,2928,0,3.99,0,3.99,0
161445,2929,0,3.78,0.83,2.95,0
161446,2959,0,3.39,0.61,2.78,0
161447,2963,0,3.18,0,3.18,0
161448,2965,0,3.67,0.77,2.9,0
161449,2966,0,2.1,0.59,1.51,0
161450,2969,0,3.91,0,3.91,0
161451,2972,0,3.98,0.32,3.66,0
161452,2973,0,3.92,0.39,3.53,0
161453,2974,0,3.24,0,3.24,0
161454,2976,0,3.49,1.05,2.45,0
161455,2977,0,3.33,0.97,2.36,0
161456,2978,0,3.45,0,3.45,0
161457,2979,0,3.95,0,3.95,0
161458,2981,0,3.65,0,3.65,0
161459,2982,0,3.37,0.71,2.66,0
161460,2984,0,3.98,0,3.98,0
161461,2988,0,2.63,0.66,1.97,0
161462,2989,0,3.11,0,3.11,0
161463,2990,0,3.35,0.74,2.61,0
161464,2993,0,3.1,0.68,2.41,0
161465,2994,0,3.45,0,3.45,0
161466,2998,0,3.67,1.03,2.64,0
161467,3001,0,3.86,0,3.86,0
161468,3003,0,3.44,0,3.44,0
161469,3004,0,3.66,1.06,2.6,0
161470,3007,0,3.83,0,3.83,0
161471,3009,0,3.69,0.96,2.73,0
161472,3010,0,3.47,0,3.47,0
161473,3011,0,3.18,0.6,2.58,0
161474,3012,0,4.66,0.89,3.78,0
161475,3013,0,2.76,0,2.76,0
161476,3014,0,3.5,0.7,2.8,0
161477,3016,0,3.36,0.87,2.48,0
161478,3019,0,3.72,1.12,2.6,0
161479,3021,0,3.81,0,3.81,0
161480,3022,0,3.85,0,3.85,0
161481,3023,0,3.52,0.25,3.27,0
161482,3024,0,2.52,0,2.52,0
161483,3025,0,3.67,0.48,3.2,0
161484,3026,0,3.53,0,3.53,0
161485,3028,0,2.39,0.53,1.87,0
161486,3030,0,2.4,0.48,1.92,0
161487,3031,0,3.37,0.94,2.43,0
161488,3033,0,3.41,0,3.41,0
161489,3034,0,3.61,0.47,3.14,0
161490,3035,0,3.36,0,3.36,0
161491,3036,0,3.67,0.95,2.71,0
161492,3037,0,3.91,0.55,3.36,0
161493,3040,0,3.74,0,3.74,0
161494,3041,0,3.84,0,3.84,0
161495,3043,0,3.33,0.83,2.5,0
161496,3048,0,3.3,0.59,2.71,0
161497,3049,0,3.95,0.36,3.6,0
161498,3050,0,3.78,0,3.78,0
161499,3051,0,3.7,0.48,3.22,0
161500,3052,0,3.31,0,3.31,0
161501,3053,0,3.87,0,3.87,0
161502,3054,0,3.5,0,3.5,0
161503,3055,0,3.04,0,3.04,0
161504,3056,0,2.89,0.52,2.37,0
161505,3057,0,3.68,0,3.68,0
161506,3059,0,3.31,0.99,2.32,0
161507,3060,0,3.68,0.92,2.76,0
161508,3061,0,3.19,0.29,2.9,0
161509,3062,0,3.12,0,3.12,0
161510,3063,0,3.28,0.26,3.02,0
161511,3064,0,3.34,0.6,2.74,0
161512,3065,0,3.08,0.15,2.93,0
161513,3072,0,3.18,0,3.18,0
161514,3073,0,3.24,0.84,2.4,0
161515,3074,0,3.21,0,3.21,0
161516,3075,0,3.03,0.7,2.34,0
161517,3076,0,3.17,0.86,2.31,0
161518,3077,0,3.17,0,3.17,0
161519,3078,0,3.42,0.85,2.56,0
161520,3079,0,3.13,0,3.13,0
161521,3080,0,3.88,0,3.88,0
161522,3081,0,2.28,0.48,1.8,0
161523,3082,0,4.34,1.04,3.3,0
161524,3083,0,3.03,0.76,2.27,0
161525,3084,0,3.05,0,3.05,0
161526,3085,0,3.52,0.67,2.85,0
161527,3086,0,3.33,0.63,2.7,0
161528,3087,0,3.17,0,3.17,0
161529,3088,0,3.13,0,3.13,0
161530,3089,0,3.3,0,3.3,0
161531,3090,0,3.54,0,3.54,0
161532,3092,0,3.39,0,3.39,0
161533,3093,0,2.62,0.26,2.35,0
161534,3097,0,3.19,0.93,2.27,0
161535,3101,0,3.24,0.39,2.85,0
161536,3102,0,2.07,0.31,1.76,0
161537,3103,0,3.33,0,3.33,0
161538,3104,0,3,0.72,2.28,0
161539,3107,0,3,0,3,0
161540,3109,0,3.25,0,3.25,0
161541,3110,0,3.86,0.69,3.16,0
161542,3111,0,3.53,0.18,3.35,0
161543,3112,0,3.03,0.88,2.15,0
161544,3114,0,3.4,0.31,3.09,0
